osmid,x,y
410380875,73.4788819,54.9233396
410380877,73.4769167,54.9231453
410380880,73.4750273,54.9229908
410380888,73.473057,54.922833
410382164,73.478646,54.9238955
410382165,73.476735,54.9237397
410382166,73.4748675,54.92357
410382170,73.4729361,54.9233947
410382224,73.4904931,54.9240343
410382225,73.4868044,54.9236952
410382618,73.4838495,54.9234257
410382624,73.4834119,54.9250731
410383057,73.484769,54.9235213
410383059,73.484263,54.9251562
410383082,73.485524,54.9236036
410383084,73.4851038,54.9252352
410383118,73.4880826,54.9238186
410383120,73.4877046,54.9254697
410383130,73.4895947,54.9229576
410383131,73.4892979,54.9239277
410383133,73.4889211,54.9255694
410384347,73.4907331,54.9230968
410384351,73.4871072,54.9226617
410385559,73.494563,54.9187948
410385562,73.4980713,54.9189557
410385586,73.4921397,54.9216882
410385587,73.4917222,54.9231968
410385589,73.4909961,54.9257394
410385601,73.4933142,54.9202575
410385602,73.4928693,54.9217589
410385603,73.4924339,54.9232747
410385605,73.4917084,54.9257978
410385619,73.4941425,54.9203296
410385620,73.4937143,54.9218346
410385621,73.4932762,54.9233612
410385623,73.4925419,54.9258661
410386204,73.4952921,54.9188648
410386205,73.494824,54.9204057
410386206,73.4944156,54.9218957
410386208,73.4939506,54.9234353
410386212,73.4932181,54.9259215
410386732,73.4958713,54.9204736
410386733,73.4954184,54.9219815
410386734,73.4949178,54.9235182
410386736,73.4941772,54.9260001
410386789,73.4972264,54.9188486
410386790,73.4967207,54.9205601
410386791,73.4962693,54.9220896
410386792,73.4958719,54.9235701
410386794,73.4951265,54.9260779
410386866,73.4976332,54.9206368
410386867,73.4971533,54.9221759
410386868,73.4967117,54.923649
410386870,73.4959892,54.9261486
410386883,73.4984992,54.9207161
410386884,73.4980783,54.9222367
410386885,73.4976167,54.9237286
410386887,73.4969002,54.9262232
410386904,73.4984933,54.9238217
410386906,73.4977749,54.9262842
410386998,73.4977959,54.9295888
410387806,73.4948743,54.9294559
410388648,73.4950351,54.9345498
410388657,73.4939858,54.9327146
410390305,73.4935517,54.9274419
410390306,73.4938207,54.9265864
410390308,73.4940233,54.9259875
410390398,73.4909792,54.9324767
410390422,73.4932988,54.9343394
410392219,73.4368042,54.9186259
410392227,73.4367717,54.9139321
410394029,73.4886145,54.9077172
410410135,73.3828189,54.9704723
410410136,73.3895938,54.9709539
410410137,73.3992451,54.9715635
410410138,73.3988418,54.9738785
410410139,73.3988765,54.9736957
410410140,73.3966825,54.9867537
410410141,73.3964615,54.9880822
410410143,73.4090735,54.9888564
410410144,73.4121553,54.9890256
410410145,73.4123932,54.9876531
410410146,73.412728,54.9856919
410410147,73.4130294,54.9836051
410410148,73.4135962,54.9799434
410410149,73.4140921,54.9574044
410410150,73.4340309,54.9345014
410410151,73.396152,54.99019
410410153,73.3498959,55.0075092
410410157,73.4450727,54.9612821
410410160,73.3051009,55.0228683
410494211,73.44497,54.9181343
410497152,73.4433334,54.916925
410498764,73.4488622,54.9161646
410498767,73.4451474,54.9166308
410498910,73.4433165,54.9149797
410498911,73.4398245,54.9149525
410498912,73.4368039,54.9149401
410499069,73.4462214,54.9149763
410500550,73.4535199,54.9184844
410500552,73.4486576,54.9207813
410500554,73.4410981,54.9242569
410500788,73.4512166,54.9179091
410500789,73.4497576,54.9181329
410500790,73.446811,54.9194699
410500792,73.4393778,54.9229403
410500946,73.4501941,54.9201082
410502902,73.448638,54.916911
410502909,73.4515693,54.9194702
410502910,73.4527349,54.9201538
410502912,73.4547359,54.9203551
410502979,73.447382,54.9149767
410502981,73.4471016,54.9164028
410503689,73.4466855,54.9149768
410504214,73.4461894,54.9173861
410504220,73.4473935,54.9169149
410504569,73.4545547,54.9187719
410504592,73.4524822,54.9191889
410504594,73.453349,54.9196912
410504774,73.4550573,54.9198971
410505040,73.4553148,54.919462
410505041,73.4539157,54.9192648
410505043,73.4530739,54.9188514
410505179,73.4555692,54.9189865
410513380,73.4366237,54.9111442
410514897,73.4370207,54.9084306
410515575,73.444009,54.9229295
410515576,73.4421891,54.9216314
410515577,73.4402822,54.9202621
410515578,73.4377799,54.9184251
410515580,73.4377902,54.9149424
410515581,73.4378695,54.9084583
410515696,73.4395496,54.920568
410515697,73.44145,54.9219673
410515698,73.44327,54.9232451
410516549,73.4475198,54.9241382
410516550,73.4449841,54.9224718
410516551,73.4432008,54.9211676
410516552,73.4413301,54.9198074
410516553,73.4389873,54.9181003
410516555,73.4388645,54.914945
410516557,73.438942,54.9084603
410516844,73.4457402,54.9221174
410516845,73.4439134,54.9208181
410516846,73.4420654,54.9194775
410516848,73.4398507,54.917868
410516849,73.4398463,54.9084704
410518319,73.4398354,54.9117059
410518320,73.43891,54.9117054
410518321,73.4378167,54.9117085
410518322,73.4366147,54.9117064
410518323,73.4414357,54.9086737
410518447,73.4369916,54.910098
410518448,73.4378576,54.910094
410518449,73.4389238,54.9101082
410518450,73.4398455,54.9101112
410518452,73.4422456,54.9100277
410518569,73.4416159,54.9117217
410518583,73.4432503,54.9117219
410519297,73.4570277,54.9115853
410519313,73.4460318,54.9117031
410519321,73.4431084,54.9114936
410520306,73.4570218,54.9118572
410520701,73.4367336,54.9133634
410520702,73.4377826,54.9133217
410520703,73.4389092,54.9132811
410520704,73.439818,54.9133493
410520705,73.4433538,54.9133484
410521571,73.4432719,54.916606
410521572,73.4415285,54.9165982
410521573,73.4398105,54.9165954
410521574,73.4388459,54.9165751
410521575,73.4377838,54.9165744
410521576,73.4369095,54.9165723
410522155,73.4411606,54.9101035
410522252,73.4415275,54.914955
410522253,73.4415333,54.913346
410522372,73.4471848,54.9214498
410522374,73.445338,54.9201548
410522376,73.4434652,54.9188119
410522380,73.4415713,54.9173948
410523408,73.4450512,54.9117411
410523409,73.4450578,54.9133345
410523410,73.4450596,54.9149776
410524197,73.4511024,54.9167916
410525595,73.4525456,54.9191394
410528479,73.445987,54.9165433
410530964,73.4458621,54.9117451
410530972,73.445914,54.9133401
410530975,73.4458785,54.9149767
410533267,73.4488867,54.9141968
410533268,73.4489734,54.9117877
410533269,73.4489823,54.9115444
410534545,73.4442018,54.9117163
410534549,73.4443133,54.913274
410534552,73.4443595,54.9149785
410536010,73.4423534,54.9149567
410536014,73.4423796,54.9133555
410536818,73.4408236,54.9117153
410536819,73.4407557,54.913329
410536821,73.440739,54.9149533
410541870,73.4382065,54.9303697
410541873,73.4362932,54.9325196
410541874,73.4364821,54.9325997
410542942,73.4443065,54.9308942
410543271,73.4419761,54.9333857
410543407,73.4402906,54.9312545
410543409,73.4426614,54.9330622
410543690,73.4418908,54.931607
410543691,73.4434583,54.9327068
410543830,73.4441468,54.9323214
410544157,73.4366336,54.9322206
410544331,73.4371754,54.931797
410544428,73.4362944,54.9327484
410544758,73.4256007,54.9387346
410544766,73.4315502,54.9335552
410544771,73.4339542,54.9318734
410544772,73.4349572,54.9316148
410544774,73.4358973,54.9312786
410545608,73.4095641,54.9501347
410545615,73.4312162,54.9308947
410546059,73.4175248,54.938263
410548256,73.4402858,54.9358776
410548257,73.4348116,54.9338787
410548258,73.4322284,54.9329204
410548260,73.4298792,54.9320488
410549889,73.4277622,54.9312634
410551240,73.4427849,54.9359191
410551249,73.438249,54.9342813
410551251,73.4357627,54.933156
410551253,73.4331261,54.9322539
410551255,73.4328573,54.932369
410551257,73.4305126,54.9314928
410551261,73.4288307,54.930871
410551999,73.4459788,54.9377405
410552446,73.4388843,54.9371907
410552450,73.4333001,54.9350707
410552453,73.4309136,54.934119
410552457,73.4286131,54.933172
410552463,73.4284889,54.9332754
410552468,73.424712,54.9319098
410553108,73.4422178,54.9407047
410553109,73.4400187,54.9387239
410553113,73.4300799,54.9348234
410553115,73.4277629,54.9338773
410553402,73.434595,54.9374422
410553403,73.4317664,54.9363479
410553404,73.4293796,54.935435
410553405,73.4270154,54.9345469
410553407,73.4233259,54.933128
410553411,73.4374522,54.938472
410553413,73.4382358,54.9387913
410555290,73.4277036,54.9329867
410555297,73.4290933,54.9317572
410556382,73.4128288,54.9440464
410556389,73.423134,54.9358847
410556390,73.4241071,54.9352677
410556391,73.4251187,54.9347387
410556392,73.4258336,54.9341208
410556394,73.4273541,54.9328583
410576257,73.3031206,55.0248917
410576414,73.290269,55.0272933
410576415,73.2921191,55.0289869
410576419,73.2898299,55.0274526
410577802,73.3037824,55.0258549
410579366,73.3039185,55.0592273
410579397,73.293374,55.0425098
410579415,73.2852062,55.029371
410579416,73.2853034,55.0291227
410579547,73.2849484,55.0294024
410580149,73.4400214,54.9415708
410580150,73.4388749,54.9406377
410580151,73.4377364,54.9396286
410580152,73.4366766,54.9391649
410580153,73.4338872,54.9380902
410580154,73.4310233,54.9370034
410580155,73.4286375,54.9360595
410580156,73.4262812,54.9351829
410580425,73.2929608,55.0419244
410580427,73.2918587,55.0422467
410580444,73.2719987,55.0399623
410581016,73.4359357,54.939794
410581017,73.4303757,54.9375783
410581018,73.427885,54.9367033
410581019,73.4255445,54.9358248
410581021,73.4218651,54.9344313
410581391,73.4380877,54.9430041
410581392,73.4353084,54.9405141
410581394,73.4295401,54.9383061
410581395,73.4271142,54.9374025
410581396,73.4247819,54.9364906
410581398,73.4211064,54.9351191
410581819,73.4340494,54.9410037
410581820,73.4287799,54.9389711
410581821,73.4263289,54.9381008
410581822,73.4239737,54.937213
410581823,73.4221243,54.9365242
410581825,73.4202655,54.9358443
410581951,73.4365721,54.9446014
410581952,73.4328401,54.9415109
410581953,73.4330069,54.9414364
410581954,73.4280583,54.9396053
410581955,73.4232696,54.9378622
410581957,73.4212187,54.9371295
410582518,73.429981,54.9412689
410582519,73.4272914,54.9402727
410583284,73.4225143,54.9385239
410583285,73.4200933,54.937757
410583515,73.426531,54.9409384
410583516,73.4218039,54.9391518
410583866,73.418693,54.9388949
410583872,73.421042,54.9397961
410584187,73.4292061,54.942934
410584189,73.4257644,54.9416063
410584489,73.4304369,54.9424562
410585771,73.4279508,54.9433533
410585772,73.4250943,54.9421894
410585773,73.4203477,54.9403889
410585775,73.4179612,54.9395343
410585776,73.4166736,54.9390706
410585897,73.4244167,54.9428965
410585903,73.4266947,54.9437458
410586413,73.4196022,54.9410752
410586415,73.4172465,54.9401855
410586416,73.416008,54.9397021
410589957,73.4124005,54.950273
410589961,73.4227143,54.9412635
410589968,73.4242032,54.9400507
410590647,73.4188776,54.9417135
410590655,73.416496,54.940834
410590658,73.4152694,54.9403722
410592114,73.4181617,54.9423843
410592116,73.4158192,54.9414083
410592117,73.4146126,54.940952
410592474,73.423046,54.9442093
410592476,73.4242886,54.9446943
410592986,73.4137851,54.9416742
410592988,73.4150228,54.942112
410592990,73.4174539,54.9430099
410593210,73.4131062,54.9422737
410593211,73.4142963,54.942746
410593213,73.4166626,54.9436351
410593585,73.412315,54.9429437
410593586,73.4135488,54.9434034
410593588,73.4159859,54.9442848
410594033,73.4199947,54.9468093
410594036,73.4153385,54.9448323
410594039,73.4114907,54.9436258
410594071,73.4194151,54.9474408
410594841,73.4188327,54.9480091
410594842,73.416279,54.9471673
410594844,73.4137895,54.9461794
410594906,73.4155147,54.947752
410594911,73.4130987,54.9468144
410595816,73.4215393,54.950979
410596107,73.4114329,54.9483524
410603545,73.4353352,54.9368112
410603546,73.4360786,54.9361776
410603547,73.4368334,54.9355447
410603548,73.43751,54.9349365
410604796,73.4324132,54.9393399
410604797,73.4331515,54.938705
410605725,73.4313817,54.9399505
410605727,73.4292426,54.9419568
410605912,73.4409593,54.9353071
410605913,73.4395,54.9366452
410605914,73.4381449,54.9378358
410605916,73.4352984,54.9404546
410606728,73.4403275,54.9369921
410606730,73.4418501,54.9355681
410606969,73.4411492,54.9373059
410607555,73.435228,54.9435057
410607556,73.4376475,54.9425381
410607557,73.44442,54.9398116
410608350,73.4457479,54.940965
410609530,73.4454388,54.9419781
410610769,73.4373046,54.9462747
410612024,73.4344816,54.9451831
410613932,73.4526586,54.9432414
410616194,73.4151412,54.951282
410616884,73.4207921,54.9522895
410617674,73.422107,54.9501837
410617859,73.429161,54.9517439
410618386,73.4333257,54.9494602
410618387,73.4288187,54.9497633
410619621,73.4291752,54.9485385
410621336,73.4287669,54.949439
410621886,73.4040728,54.94899
410663876,73.4032024,54.9289026
410666254,73.4163771,54.9288086
410666259,73.4163246,54.9175302
410667300,73.4125887,54.9220213
410667304,73.4162929,54.9219947
410667311,73.4292478,54.9219801
410668880,73.3979791,54.9200338
410668886,73.4037173,54.9196277
410668888,73.4093082,54.9197912
410668890,73.4162975,54.9196403
410671440,73.4081571,54.9278187
410671441,73.4081104,54.9265722
410673828,73.4231843,54.9247997
410673831,73.4163244,54.9250253
410673834,73.4136254,54.9251402
410673838,73.4093492,54.9253545
410684301,73.3936723,54.9460703
410684304,73.3931455,54.94051
410684305,73.3928779,54.9370019
410684997,73.3900367,54.9406937
410684999,73.3933673,54.9434249
410685913,73.3988565,54.9445206
410685914,73.3983211,54.9445759
410685916,73.3934654,54.9447278
410686919,73.3964624,54.9446394
410688502,73.4034577,54.9381087
410688505,73.3960242,54.9382766
410688922,73.3960895,54.939832
410689145,73.4109493,54.9411489
410689147,73.3961904,54.941339
410689605,73.410892,54.9427093
410689609,73.3963966,54.9429518
410689830,73.404421,54.9472186
410689831,73.4031273,54.9473
410689834,73.3973019,54.947066
410690115,73.4054713,54.9391056
410690118,73.4055003,54.9396608
410690121,73.4056479,54.9412427
410690124,73.4056497,54.9428216
410690126,73.4056787,54.9444072
410690463,73.4043477,54.9444174
410690466,73.4042419,54.9412554
410690468,73.4041834,54.939683
410690470,73.4041286,54.9385197
410690735,73.4027199,54.9381418
410690736,73.4028616,54.9397047
410690737,73.4029467,54.9412838
410690738,73.4030101,54.9428587
410690739,73.4030551,54.9444466
410691148,73.4012615,54.9452977
410691150,73.4004476,54.9467789
410691151,73.4000509,54.9476163
410691276,73.401709,54.9451161
410691277,73.4016822,54.944465
410691278,73.4017098,54.9438636
410691487,73.4007202,54.934105
410691495,73.4014518,54.9381626
410691496,73.4015076,54.9397262
410691668,73.4001063,54.9381874
410691669,73.4001811,54.9397446
410691670,73.400252,54.9413106
410691671,73.4003177,54.9428966
410691672,73.4004168,54.9444882
410691878,73.4000441,54.9450673
410692019,73.3978374,54.9462443
410692020,73.4025954,54.9473801
410693119,73.4150382,54.9332009
410693350,73.4150981,54.938011
410693351,73.4094177,54.9380505
410693352,73.4068408,54.9380853
410693715,73.4068786,54.9388504
410693717,73.4055763,54.933251
410693933,73.4041675,54.9335739
410693934,73.4165231,54.9331697
410694747,73.4060822,54.9348168
410694748,73.4151066,54.9348065
410694749,73.4166057,54.9347969
410695022,73.4090157,54.9288209
410695023,73.4075077,54.9347403
410695024,73.4075839,54.9332063
410695053,73.4093499,54.9278152
410695056,73.4079183,54.9320554
410706196,73.4201221,54.9177858
410706199,73.4194502,54.9192406
410706626,73.431322,54.9192549
410706627,73.4163201,54.9192639
410706628,73.416314,54.9190519
410707252,73.4124056,54.9197321
410707948,73.4124224,54.9205251
410707950,73.4162854,54.92046
410708318,73.4124498,54.9212401
410708320,73.416289,54.9211896
410708401,73.405592,54.9213993
410708402,73.409291,54.9213845
410708620,73.4006168,54.9251799
410708627,73.4065851,54.9197538
410709242,73.4055548,54.9208275
410709380,73.4065364,54.9265863
410709381,73.4065175,54.9278333
410709382,73.4065165,54.9288274
410709924,73.4094084,54.9265529
410710480,73.4232637,54.9268602
410710481,73.4175227,54.926829
410711011,73.4232747,54.9264834
410711519,73.4174075,54.9313677
410711520,73.4176184,54.9287915
410712389,73.4176188,54.9308754
410712391,73.4164279,54.9308906
410712393,73.4113316,54.9308798
410712431,73.4044307,54.9309908
410712432,73.4083163,54.9309092
410712640,73.4037055,54.9323888
410712641,73.4050548,54.9321389
410712642,73.4164732,54.9320647
410712643,73.4219797,54.9320379
410713271,73.4093592,54.9364772
410713273,73.4151186,54.9364152
410713572,73.4038638,54.9366521
410713574,73.4064788,54.9363834
410715157,73.4025819,54.9278366
410716798,73.4108725,54.9394863
410716800,73.4108053,54.9380421
410716802,73.4107592,54.9364566
410716807,73.4106577,54.9348286
410716809,73.4105981,54.9332044
410716810,73.4109017,54.9320437
410716812,73.4119543,54.9288296
410716814,73.4123713,54.9277899
410716815,73.4122612,54.9277891
410716816,73.4121918,54.926589
410716818,73.412161,54.925217
410718652,73.4163658,54.9277975
410719863,73.4231012,54.919246
410719865,73.4231684,54.9219715
410719867,73.423296,54.9287132
410798601,73.3684049,54.9877059
410798603,73.3680217,54.984989
410798700,73.3706289,54.9847452
410798712,73.3714039,54.985455
410798885,73.3723779,54.9840813
410799996,73.3647351,54.9903195
410800446,73.3582833,54.9931884
410800447,73.362743,54.9895338
410800763,73.3618673,54.9924645
410800845,73.360789,54.9911778
410800846,73.3626056,54.9918701
410801165,73.3616308,54.9904756
410801381,73.3666209,54.985005
410801519,73.3664061,54.9838386
410804142,73.270613,55.0304845
410804174,73.2523607,55.0589683
410804331,73.2538721,55.0564577
410804348,73.2587533,55.04803
410804857,73.2853957,55.0334238
410804862,73.2748944,55.0332746
410804866,73.2653696,55.0311849
410806252,73.2656273,55.0261792
410806295,73.2855944,55.0264855
410806857,73.2921476,55.0223869
410806952,73.2803119,55.0365307
410806961,73.2804659,55.0333569
410807160,73.2747084,55.0366194
410807467,73.2747835,55.0364355
410807482,73.2896126,55.0366851
410807492,73.2604206,55.0327608
410807729,73.2602644,55.0329761
410808091,73.2965592,55.0474514
410808128,73.2761715,55.0464814
410809200,73.2726728,55.0456092
410809454,73.2789932,55.0541833
410809653,73.2518829,55.0590366
410810105,73.2545255,55.0618512
410810111,73.2590855,55.0630266
410813229,73.2853178,55.0624581
410813239,73.3003398,55.0598055
410813273,73.3169694,55.0574292
410814520,73.318617,55.0551817
410814617,73.3221153,55.0565577
410814825,73.3103564,55.0460607
410814837,73.3239472,55.0425958
410814843,73.3286683,55.04128
410814853,73.3352622,55.0407991
410815128,73.3240497,55.0427103
410815146,73.3104102,55.0461701
410815154,73.3043379,55.0469136
410815213,73.3319743,55.0447012
410815412,73.3248517,55.0368902
410815419,73.3225546,55.0354152
410815427,73.3208343,55.034169
410815828,73.3275308,55.0501062
410815851,73.3268711,55.0492301
410815857,73.3169928,55.0506643
410815879,73.3167974,55.0511044
410815887,73.3062561,55.0516435
410816025,73.3072047,55.0515672
410816127,73.3040039,55.0538271
410817441,73.2999376,55.0528138
410818553,73.3049798,55.0468
410818829,73.3086899,55.0415006
410818835,73.3124063,55.040926
410821485,73.3129342,55.0222727
410902655,73.4038232,54.9299452
410902656,73.4086424,54.9299442
410902657,73.4086875,54.9298084
410902658,73.411698,54.9298189
410902661,73.4164033,54.9298704
410902950,73.4046961,54.9350161
410902952,73.4051163,54.9365236
410903073,73.4041638,54.9375625
410903118,73.4033811,54.9311377
410903859,73.4039252,54.9266487
410903860,73.4039455,54.9278346
410903923,73.4017549,54.9250231
410904793,73.4004404,54.9234191
410905642,73.4015331,54.9227748
410905672,73.397307,54.9186531
410906690,73.4191709,54.9200882
410906693,73.4192199,54.9219789
410906813,73.4197399,54.9270247
410906814,73.4198694,54.9287604
410906918,73.4199926,54.9308751
410907551,73.4311804,54.9197638
410907794,73.4303835,54.9198753
410908757,73.4208416,54.9248675
410908760,73.4209639,54.9270919
410909072,73.4211643,54.9308507
410909074,73.4210581,54.9287441
410909474,73.4223485,54.9287263
410909476,73.4224133,54.9308427
410909653,73.4255623,54.9247676
410909654,73.4255945,54.9264263
410909656,73.4256673,54.9286239
410909670,73.4257469,54.9219751
410909671,73.4257575,54.923002
410910347,73.409513,54.9394585
410910351,73.4092595,54.9348355
410910354,73.4088525,54.9332027
410910618,73.4121285,54.9391299
410910619,73.4121312,54.938033
410910620,73.4120781,54.9364323
410910621,73.4120735,54.9348216
410910622,73.4120357,54.9331963
410910699,73.4135998,54.9380201
410910700,73.413648,54.936465
410910701,73.4135706,54.9348141
410910753,73.4135272,54.9335432
410911229,73.4187266,54.9287762
410911231,73.4187602,54.9308774
410913496,73.4071342,54.9459309
410913499,73.4070326,54.9443835
410913501,73.4069391,54.9428065
410913502,73.4069007,54.9412361
410914477,73.4074174,54.9459733
410914479,73.4083651,54.9443529
410914480,73.4082973,54.9427831
410914481,73.4082377,54.9412022
410914482,73.4081402,54.9399053
410915366,73.4096121,54.9427604
410915367,73.4094327,54.9411847
410915368,73.4093069,54.9402126
410915684,73.4106536,54.9405517
410915685,73.4107368,54.9411529
410916270,73.4057606,54.9459825
410916277,73.4044213,54.945998
410916280,73.403147,54.9460062
410917525,73.3988289,54.9447503
410917527,73.4030821,54.9453797
410968346,73.3971056,54.9473343
410969419,73.3989726,54.9429156
410969421,73.3989638,54.9421313
410972088,73.3915646,54.9405792
410972089,73.3917017,54.9434248
410972342,73.396115,54.9404395
410974435,73.3974092,54.9372568
410974436,73.397498,54.9382363
410974437,73.3975278,54.9397946
410974438,73.3976092,54.9413303
410974440,73.397677,54.9429338
410974442,73.3978274,54.9445803
410976671,73.3980496,54.9445806
410981768,73.4127199,54.9765067
410981970,73.4121795,54.9798617
410982512,73.4114229,54.9835151
410986664,73.4109584,54.9875641
410987121,73.4099505,54.992752
410987125,73.4107218,54.9888436
410988325,73.4138301,54.9877343
410988327,73.4135863,54.9891551
410988329,73.4130008,54.9929514
410988388,73.4141645,54.9857726
410989092,73.415688,54.9766738
410989093,73.4149987,54.9800335
410989095,73.4144908,54.9836683
410991713,73.4162595,54.9837578
410991714,73.4159963,54.9837445
410991715,73.4166238,54.9801327
410991717,73.4171901,54.9767584
410992752,73.4148977,54.9912175
410992754,73.4154965,54.9878207
410992757,73.4158079,54.9858739
410993789,73.4145956,54.993047
410993802,73.4160244,54.9962909
410995143,73.4160411,54.9931308
410995405,73.4169101,54.9878919
410996654,73.4175223,54.9854147
410996658,73.4174621,54.9838187
410996660,73.4181245,54.980186
410996661,73.4187243,54.9768447
411021053,73.4170851,54.9952628
411021056,73.4174733,54.9932138
411021058,73.4177964,54.9913924
411021116,73.4190113,54.9838971
411021918,73.4205073,54.9752651
411021928,73.4201601,54.9769493
411021935,73.4195697,54.9802795
411021959,73.4189009,54.9848163
411022577,73.4202512,54.9861299
411022578,73.4205442,54.9839746
411022579,73.4210212,54.9803613
411022582,73.4200082,54.988058
411022589,73.4181247,54.9960224
411022591,73.4189624,54.9932942
411022592,73.4193378,54.9914853
411023087,73.4200221,54.9959781
411023092,73.4203323,54.9954692
411023104,73.4204949,54.9933609
411023108,73.4209293,54.9915813
411023111,73.4212275,54.9896043
411023115,73.4212795,54.9881295
411023370,73.4216303,54.9861968
411023673,73.4224639,54.9804499
411023674,73.4219653,54.9840459
411025582,73.4243068,54.9780963
411025584,73.4239743,54.9805219
411025586,73.4234344,54.9841165
411025587,73.4230904,54.986269
411025589,73.4228125,54.9882196
411025590,73.4226585,54.9896749
411025592,73.4224169,54.9916652
411025593,73.4221314,54.9934531
411028535,73.4074942,54.9638964
411028864,73.4063113,54.9713031
411028876,73.4076486,54.9629557
411029545,73.4039391,54.983683
411029546,73.4037253,54.9852392
411688445,73.3731644,54.9813027
411688450,73.3726713,54.9802449
411688638,73.3749991,54.9803869
411688640,73.375175,54.9794698
411688642,73.3753813,54.9783979
411688643,73.3741036,54.9783194
411688872,73.3813661,54.9766973
411688873,73.3781671,54.9764945
411688875,73.3753472,54.9763107
411690253,73.4274861,54.9773611
411691069,73.4367634,54.9816962
411691085,73.4376494,54.9763564
411691363,73.4352326,54.9785096
411691493,73.4273627,54.978116
411691822,73.4212606,54.9785735
411691954,73.4271282,54.9796717
411692243,73.4293022,54.9828577
411692390,73.4192846,54.9821257
411693835,73.4083922,54.9762453
411693838,73.4052679,54.9760495
411693842,73.4012322,54.9757966
411701149,73.4086518,54.9744817
411701188,73.4097227,54.9682821
411704362,73.398359,54.9770091
411704364,73.3938979,54.9767681
411705373,73.3917455,54.9864689
411705394,73.3928113,54.9814588
411705400,73.393025,54.9805418
411705403,73.3932408,54.9795847
411705417,73.3943285,54.9748569
411705428,73.3948659,54.9727781
411705453,73.3961592,54.9658247
411705455,73.3965056,54.9642813
419484342,73.4017349,55.0042326
421848292,73.3985398,54.9756472
440172135,73.3189413,55.0552514
440231238,73.3200185,55.0559448
440231239,73.3193343,55.0561295
440231244,73.3191003,55.0562425
440231249,73.3182407,55.0560984
440255550,73.3171644,55.0510467
440255553,73.3146876,55.0453131
440255556,73.3147464,55.0454485
440255559,73.3143785,55.0455191
440255561,73.3143207,55.0453842
440255594,73.3140162,55.0515127
440255597,73.3123662,55.0458616
440255598,73.3137207,55.0508322
440255602,73.3087009,55.0510613
440262576,73.4581361,54.9099077
440262577,73.45704,54.9098955
449786247,73.4180464,54.9487099
449786252,73.4165834,54.9500144
452945819,73.4485802,54.9224368
452945822,73.447974,54.9220377
452945823,73.445909,54.9205681
452945826,73.4465527,54.9210303
452946208,73.4447568,54.9234521
452946210,73.4457821,54.9229937
452946212,73.4462807,54.9233552
452946213,73.4452576,54.923805
452946217,73.4457377,54.9241483
452946219,73.4467731,54.9236992
452946221,73.4422494,54.9237269
452946227,73.4448454,54.9243349
452949036,73.441735,54.9233858
452949049,73.4409038,54.9227764
452949051,73.4404178,54.9224617
452949053,73.440003,54.9221218
452949067,73.4391374,54.9215364
452949069,73.4384482,54.9210342
452951944,73.4495204,54.9196314
452951948,73.4489221,54.9191901
452952390,73.4447802,54.919767
452952394,73.4441477,54.9193092
452964774,73.4427649,54.9182762
452964777,73.4421618,54.9178637
453025581,73.3913109,54.9753365
453025582,73.3942043,54.9755031
453025585,73.3906315,54.9784623
453025586,73.3898033,54.9822833
453025587,73.389365,54.9843926
453025588,73.388953,54.9863259
453025589,73.3885641,54.9875234
453025590,73.3878688,54.9862744
453025591,73.3882702,54.9843171
453025595,73.3892921,54.9793342
453025596,73.387852,54.9792324
453025597,73.3904421,54.9794053
453025598,73.3957959,54.9797713
453025599,73.3978633,54.9799192
453025600,73.3960163,54.9769009
453025601,73.3956658,54.9787806
453025602,73.3953129,54.9806927
453025603,73.3949492,54.9826193
453025604,73.3945265,54.9847375
453025605,73.3941368,54.9866068
453025606,73.3938327,54.9879218
453025607,73.391202,54.9885101
453025608,73.389896,54.9880235
453025609,73.3903142,54.9863906
453025610,73.3907399,54.9844876
453025611,73.3911252,54.9823696
453025614,73.3976944,54.9808123
453025615,73.3902387,54.9803657
453025616,73.3900418,54.9812676
453025617,73.3977685,54.9804132
453025618,73.4027409,54.9806834
453025620,73.4118578,54.9816746
453025621,73.4132984,54.9817748
453025623,73.4147586,54.9818466
453025626,73.4163075,54.9819471
453025633,73.4177699,54.982026
453025637,73.4208117,54.9822081
453025641,73.4252526,54.9826941
453025644,73.423312,54.9849991
453025646,73.4218529,54.9849305
453025647,73.4204467,54.9848761
453025650,73.4174996,54.9847766
453025652,73.4075175,54.9795525
453025653,73.4055745,54.9742915
453025654,73.3945851,54.973612
453025657,73.3950774,54.9713157
453025659,73.3889552,54.9811974
453025660,73.3874426,54.981143
453025662,73.3854021,54.9810234
453025667,73.4071712,54.9832967
453025669,73.359401,54.9870125
453025671,73.3649451,54.9836845
453025676,73.2858042,55.0307375
453025677,73.287495,55.0329759
453025678,73.2872771,55.0330223
453025679,73.2896859,55.0368003
453025683,73.2776071,55.0290198
453025684,73.2781063,55.029029
453025685,73.2781981,55.0263762
453025686,73.2777193,55.0263704
453025688,73.4349909,54.9801487
453025689,73.4348519,54.9810648
453025690,73.4272332,54.9788927
453025691,73.4257343,54.9788103
453025693,73.4357518,54.9778361
453025695,73.4368446,54.9811569
453025697,73.4087282,54.9908753
453025698,73.4103465,54.9909558
453025699,73.4118247,54.9910331
453025700,73.4131981,54.9911145
453025701,73.3973259,54.9827474
453025702,73.3925831,54.9824648
453026377,73.458594,54.9557689
453091486,73.4378058,54.9160131
453091488,73.438857,54.9160111
