u,v
1212923531,1259865617
1212923531,947872461
1214437710,1081919091
1214437710,1081918872
1215910344,1215911059
1215910632,862678031
1215910632,737358882
1215910632,3168295278
1215911059,737359128
1215911059,598483954
1215911059,1215910344
1215911111,862678031
1217130372,242920935
1217130372,242921125
1217521435,1217522311
1217521435,1217524005
1217521435,1217523078
1217521438,1217523443
1217521502,1217521924
1217521502,1217521709
1217521502,795322854
1217521599,2155594941
1217521599,1217523234
1217521599,7308360902
1217521603,1217523870
1217521603,1217521728
1217521603,1217524208
1217521698,1217523108
1217521698,1217523234
1217521698,1217523078
1217521698,1217523889
1217521709,1217521502
1217521709,2155594921
1217521709,1217523239
1217521728,1217522235
1217521728,1217523443
1217521728,1217521603
1217521831,1217523870
1217521910,2155594921
1217521910,1217523234
1217521910,1217521924
1217521910,7308360902
1217521924,1217521502
1217521924,1217521910
1217521924,1217523234
1217522224,1256703498
1217522224,1217523365
1217522224,1217523671
1217522235,1217521728
1217522311,1217521435
1217522311,1217523889
1217522311,1217523766
1217522558,1217523870
1217522558,617504168
1217522558,1217524116
1217523015,1256703498
1217523015,1256703465
1217523015,1217523671
1217523038,1217524005
1217523038,1217523108
1217523038,1217523078
1217523078,1217523889
1217523078,1217523038
1217523078,1217521698
1217523078,1217521435
1217523104,867818273
1217523104,867818222
1217523104,1217524080
1217523108,1217521698
1217523108,1217523038
1217523108,2155594943
1217523174,1256703465
1217523176,1217523443
1217523202,1248534615
1217523202,312979212
1217523202,1217523893
1217523234,1217521910
1217523234,1217521698
1217523234,1217521924
1217523234,1217521599
1217523239,1217521709
1217523365,1217522224
1217523443,1217521438
1217523443,1217523176
1217523443,1217521728
1217523458,1223934028
1217523458,795322854
1217523458,1217523766
1217523671,1217523015
1217523671,1217522224
1217523671,771643619
1217523766,1217523458
1217523766,1217522311
1217523766,1217524005
1217523870,1217521831
1217523870,1217521603
1217523870,1217522558
1217523889,1217522311
1217523889,1217523078
1217523889,1217521698
1217523893,1248534637
1217523893,1217523202
1217523893,2753170984
1217523956,974468116
1217524005,1217521435
1217524005,1217523038
1217524005,1217523766
1217524020,1217524208
1217524080,1217523104
1217524116,1217524208
1217524116,2753170820
1217524116,1217522558
1217524128,957822382
1217524128,241543368
1217524128,958024392
1217524199,1248534621
1217524208,1217524116
1217524208,1217524020
1217524208,1248534637
1217524208,1217521603
1220905039,210391496
1220905039,410589957
1222767467,1222767475
1222767467,2131791368
1222767467,931449441
1222767469,1222767473
1222767469,1222767470
1222767470,1222767472
1222767470,4001979289
1222767470,3840725322
1222767472,1222767470
1222767472,9663627905
1222767472,410043187
1222767473,2131791367
1222767473,410410135
1222767475,1222767467
1222767475,6911712349
1222767475,242921667
1222776519,1222777620
1222776519,795322470
1222776519,1222776686
1222776525,1222777620
1222776525,1222777295
1222776525,1222777295
1222776686,1222776519
1222776771,2155594941
1222776771,795322470
1222776771,1222777684
1222777295,1222776525
1222777295,1222776525
1222777620,1222776525
1222777620,1222776519
1222777620,1869775343
1222777684,1222776771
1223047312,1223047654
1223047312,1223047499
1223047370,1223047453
1223047370,622362101
1223047370,622362109
1223047383,1223047499
1223047383,1223047466
1223047453,622362065
1223047453,622362101
1223047453,1223047370
1223047466,1223047383
1223047499,1223047383
1223047499,622362065
1223047499,1223047312
1223047654,615443299
1223047654,1223047312
1223925515,1214437710
1223933218,678253967
1223933218,410359517
1223933218,4182827318
1223933218,1201563173
1223933438,4419930790
1223933438,241546097
1223933438,1223933594
1223933506,2477350770
1223933506,2477350785
1223933506,2477350738
1223933542,1223934164
1223933594,1223933670
1223933594,1223934074
1223933594,1223933438
1223933666,1223934164
1223933666,241546096
1223933666,1223933907
1223933670,1223933594
1223933726,1223934028
1223933743,1223933907
1223933743,795322435
1223933743,1223934056
1223933832,1223933907
1223933832,2281784219
1223933832,1223934164
1223933902,1223934158
1223933907,1223933832
1223933907,1223933743
1223933907,1223933666
1223934028,814626903
1223934028,1217523458
1223934028,1223933726
1223934056,1223933743
1223934074,1223933594
1223934074,1755642325
1223934074,4419930801
1223934074,2867898946
1223934082,803179810
1223934082,802040763
1223934082,802041203
1223934098,794163039
1223934158,241558943
1223934158,241546096
1223934158,1223933902
1223934164,1223933666
1223934164,1223933542
1223934164,1223933832
1227608098,598483996
1230489571,941363351
1230489571,242920864
1230489571,941363454
1231064731,1655573367
1231064731,410903859
1231064731,1196667686
1234349641,1195071483
1234349641,410616884
1234349641,410617859
1234550689,1234550787
1234550689,794162647
1234550689,794162616
1234550787,1234550689
1234770975,1234770976
1234770975,2884714743
1234770975,1234770978
1234770976,1234770975
1234770976,312978897
1234770976,1249987115
1234770976,1234770977
1234770977,1234770976
1234770977,2736296664
1234770977,2736296655
1234770978,312979119
1234770978,1234770975
1234770980,1249987107
1234770980,1248534561
1234770980,768379182
1235417220,2075906179
1235417220,410716816
1235417220,410673834
1235417221,410716814
1235417221,2075906179
1235417221,410718652
1235417222,1261052552
1235417222,410673831
1235417222,3468987833
1235417223,410716816
1235417223,410709924
1235417223,1235417224
1235417223,2995413043
1235417224,410673838
1235417224,410716818
1235417224,1235417223
1235423978,1235423979
1235423978,453025653
1235423979,472791381
1235714579,410709381
1235714579,410903860
1235714579,1655573367
1236354521,878365634
1236354521,618028984
1236354521,618029003
1237008437,474622881
1237008437,410107720
1237008591,247149261
1237008591,241555686
1237127251,452946227
1237127251,452946217
1237127251,410500554
1239502730,2131792138
1239502730,242921676
1240976691,1240976692
1240976691,410684305
1240976691,410684304
1240976692,1240976691
1240976692,4189290760
1240976692,410684997
1240985202,1240985203
1240985202,737358882
1240985202,746912453
1240985203,746912444
1240985203,746912448
1240985203,1240985202
1241520022,1792703080
1241520022,1039310332
1241523679,1532504794
1241523679,410809200
1241523679,1952301682
1241638388,1241638652
1241638388,1241638554
1241638388,1252676291
1241638388,7499037744
1241638423,1241638681
1241638423,1069067525
1241638423,1069067243
1241638453,3128955339
1241638453,472791383
1241638453,1419769244
1241638458,410376391
1241638554,1241638755
1241638554,1241638620
1241638554,1241638388
1241638554,7499037751
1241638570,1241638652
1241638570,1241638994
1241638570,5081339216
1241638570,7499037744
1241638575,2537602178
1241638575,927668071
1241638575,678991670
1241638620,1241638554
1241638620,2537602180
1241638620,1241638728
1241638620,7499037744
1241638652,1241638388
1241638652,1241638570
1241638652,4894206395
1241638681,1241638423
1241638681,1069068028
1241638681,456976512
1241638728,1241638867
1241638728,1241638620
1241638728,1595904181
1241638755,1241638554
1241638755,1633630005
1241638755,1252676291
1241638867,1241638728
1241638867,3027178210
1241638867,1241638994
1241638867,1241638906
1241638906,1241638867
1241638906,1595904181
1241638906,2473034233
1241638994,1241638570
1241638994,7503219061
1241638994,1241638867
1241860516,410375825
1241860516,410375824
1241860516,1202747326
1241860544,466949894
1241860544,1201742213
1241860544,1780012239
1241860569,1780012239
1241860583,1207647724
1241860583,410617859
1241860583,1205363697
1243140405,600034320
1243140405,312996073
1243140405,600034893
1243141442,1391936627
1243141442,795322505
1243141442,794163072
1244296620,1813443552
1244296620,8227355295
1244296620,1262271626
1244296653,3324731704
1244296653,410798885
1244296653,6471805130
1245062431,484078499
1246102450,1761868163
1246102450,2374543642
1246102450,1246102605
1246102497,1246102772
1246102497,1246102578
1246102497,5078276244
1246102497,1039118470
1246102578,1246102497
1246102578,480793371
1246102578,1470667621
1246102605,956663196
1246102605,956663224
1246102605,1246102450
1246102772,1246102497
1246523440,1246523495
1246523447,1246523964
1246523447,1246523709
1246523447,1246523628
1246523463,1246523594
1246523465,1246523628
1246523465,1246523709
1246523465,1246523555
1246523478,1246523772
1246523478,936833473
1246523478,936833073
1246523481,1246523962
1246523495,1246523677
1246523495,1246523694
1246523495,1246523440
1246523495,1246523634
1246523509,1246523812
1246523509,1246523904
1246523509,1246523752
1246523525,1246523570
1246523555,1246523576
1246523555,1246523465
1246523555,1246524062
1246523570,1246523582
1246523570,7536200572
1246523570,1246523525
1246523576,1246523872
1246523576,1246523555
1246523576,1246523709
1246523576,1246523906
1246523582,1246523906
1246523582,1246523752
1246523582,1246523570
1246523584,242924705
1246523584,1246523641
1246523584,1246523628
1246523594,1246523726
1246523594,1246523463
1246523594,410231055
1246523628,1520923255
1246523628,1246523465
1246523628,1246523584
1246523628,1246523447
1246523634,1246523859
1246523634,1246523694
1246523634,1246523495
1246523641,1246523584
1246523641,242924697
1246523641,1246524022
1246523647,1246523653
1246523647,1246524039
1246523647,1246523783
1246523648,411025593
1246523648,1246523886
1246523648,7536200462
1246523648,1952014540
1246523653,1246523964
1246523653,1246523647
1246523653,4201634538
1246523663,2814749082
1246523677,1246523495
1246523677,7536200566
1246523677,410366727
1246523694,1246523495
1246523694,1246523634
1246523694,7536200566
1246523709,1246523859
1246523709,1246523447
1246523709,1246523576
1246523709,1246523465
1246523717,1246523772
1246523717,936833473
1246523717,936832026
1246523726,1246523962
1246523726,1246524105
1246523726,1246523594
1246523737,7536200572
1246523737,1952014647
1246523737,1246523829
1246523738,1246523971
1246523738,410993802
1246523738,410993789
1246523752,936833671
1246523752,1246523582
1246523752,1246523509
1246523772,1246523478
1246523772,2596231589
1246523772,1246523717
1246523783,1246523859
1246523783,1246523964
1246523783,1246523647
1246523796,1246523872
1246523796,3212066446
1246523796,1246523906
1246523796,1246523829
1246523812,1246523900
1246523812,1246523509
1246523812,1952014498
1246523829,7536200566
1246523829,1246523796
1246523829,1246523737
1246523830,936833473
1246523830,1246523846
1246523830,1877262733
1246523846,1246523830
1246523859,1246523634
1246523859,1246523709
1246523859,1246523783
1246523859,1246523872
1246523861,612933771
1246523861,1246524105
1246523861,3745022284
1246523872,1246523576
1246523872,1246523859
1246523872,1246523796
1246523886,1246523648
1246523886,411023092
1246523886,411023092
1246523886,411023104
1246523900,2814749082
1246523900,1246523812
1246523900,936833073
1246523904,1952014498
1246523904,2596231589
1246523904,1246523509
1246523906,1246523582
1246523906,242924697
1246523906,1246523796
1246523906,1246523576
1246523942,411023092
1246523942,411023087
1246523942,1246524066
1246523962,1246523726
1246523962,2814749082
1246523962,1246523481
1246523964,1246523653
1246523964,1246523447
1246523964,1246523783
1246523971,410995143
1246523971,411021053
1246523971,1246523738
1246524022,410229566
1246524022,410364254
1246524022,1246523641
1246524039,1246523647
1246524062,1246523555
1246524066,411022591
1246524066,411022589
1246524066,1246523942
1246524105,936833073
1246524105,1246523861
1246524105,1246523726
1246524109,1520923255
1247501520,1721521414
1247501520,794162926
1247501520,796622349
1248190144,1653903297
